日期,活動名,命中來源數,待確認,錄音(H),相簿(J),影片(K),文件(C),辦事(D07)
2019-11-02,2019-11-02忠信篤敬德修道行(印刷用201910241400),1,,,,,https://drive.google.com/file/d/1M8bgoWt5DVZBjfDdg7mdwAp55F4KqYuh/view,
2019-11-09,2019-11-09靈隱寺導覽培訓,3,,https://drive.google.com/file/d/1reing7L1TeySC4SlEjKkBMAFIqDGyTUg/view,https://drive.google.com/file/d/1uInjrqa0CpxQfBqrCxDAzPljcwACcEXZ/view,,,https://drive.google.com/file/d/100ka-PrfcTHwWIWQiCWgnW4tflCqGCOy/view
2019-11-17,2019-11-17峨眉書院一天複習班,1,,https://drive.google.com/file/d/13iAJAl439kbQx9Ah5XauR24pj8Rixjjr/view,,,,
2019-11-30,2019-11-30泰然親子藝文嘉年華,1,,,https://drive.google.com/file/d/1wi8_ZFM9fEDc6G34e_fbDh3wauRTzeJ5/view,,,
2019-12-14,2019-12-14靈隱寺導覽志工培訓回顧,1,,,,https://drive.google.com/file/d/1OXVa51HqB107KI4tqkeMjP6RNchHuJhk/view,,
2019-12-15,2019-12-15峨眉青年整合班：前賢慈勉：李永清經理,1,,https://drive.google.com/file/d/1NK88l6O-kyf_QtvHJ1BJRJBFEKm-P8_t/view,,,,
2019-12-29,2019-12-29竹苗明心半天班畢班,1,,,https://drive.google.com/file/d/1A2EgZ2kMdJCana_uEy4QYblasZdtinHj/view,,,
2020-01-14,2020-01-14北區道場拜年：新竹峨眉書院,2,,,https://drive.google.com/file/d/1fADfoimkOBN7WR0oQ6kiiwP9rumoj9SK/view,,https://drive.google.com/file/d/1PyAome_KypKZLdPSGtz177JOepMH4V1B/view,
2020-01-18,2020-01-18靈隱中心文書組年終謝恩,1,,https://drive.google.com/file/d/110jdJuf13tuMlsjaeIuzfjxLt2v3LPOg/view,,,,
2020-01-29,2020-01-29峨眉書院新春團拜,2,,https://drive.google.com/file/d/16tBIDK-599eza9bTlTEj_vAaOflR0kcV/view,https://drive.google.com/file/d/18SA-a7wQ-rDHkuGPrLWdqciO9HnS-uhQ/view,,,
2020-01-30,2020-01-30峨眉書院新春團拜,1,,,,https://drive.google.com/file/d/18ah3CbokKhhond5BITKgc9sQr-eZtfyq/view,,
2020-01-31,2020-01-31(5)聯合結緣：結緣訓(2020-02-07定稿),1,,,,,https://drive.google.com/file/d/1sBdHL0UueSWvcFVogfnQBZAxpz0zK8p0/view,
2020-02-12,20200212開壇訓已排版完成,1,,,,,https://drive.google.com/file/d/1BIMPXqGpvT8wsGWmTSylLlq-PyWfOb-W/view | https://drive.google.com/file/d/1GKnrUpvkloz6QWcpMpPduMTHvTOyX7MY/view,
2020-02-16,2020-02-16峨眉書院策劃會,1,,https://drive.google.com/file/d/1ToeXdPVZe-h2-deHEE0hhVvSLwiT3qqi/view,,,,
2020-03-08,2020-03-08峨眉書院聯絡圈,1,,https://drive.google.com/file/d/1X586lePmcRbGanVyKGq5fPaUVBJcYOYt/view,,,,
2020-03-26,2020-03-26因應新冠狀病毒的幾點建議-楊講師／在動盪時局中的省思-正知正念正心正思-董點傳師,1,,https://drive.google.com/file/d/1xDjTULP-eQ7RmFEhJQV--o_9tREkLPDL/view,,,,
2020-04-26,2020-04-26德化文德與峨眉道場文書組交流會,1,,,,https://drive.google.com/file/d/1LTPjREl3dTezGolgW28JONdGvFO-1Stb/view,,
2020-05-10,2020-05-10峨眉書院精進班,1,,https://drive.google.com/file/d/1Ri3zcKX2_cLUt2DSMV-_8iUNf6iMzL9w/view | https://drive.google.com/file/d/1hPwyvwSNQODv-_TTvuRKnaqZMVHr9BYV/view,,,,
2020-05-23,2020-05-23道的寶貴有什麼可以印證：曾淑玲講師,1,,,,https://drive.google.com/file/d/1rVJAlaiiZnVy2f1gc37AlFRnU5cKrrAL/view,,
2020-06-27,2020-06-27士林持恆佛堂開壇,2,,,https://drive.google.com/file/d/10UXxYh9L7qxx-oxcrUc9YkeKsho7YPSS/view,,https://drive.google.com/file/d/17ly9sUh08uRgit1ncGZ8M8JQtc4VckL-/view | https://drive.google.com/file/d/1vezNg5GHqYYJ8razZhMSH8d6ihkeN8Id/view | https://drive.google.com/file/d/1LEndyXp8MXm3v_QLgMPjsNCfuqUK4yEY/view | https://drive.google.com/file/d/1nKuUpHCtIOtAkAfjYGFo10QQjR8mf5PG/view | https://drive.google.com/file/d/1DlNjQXOKHFxw8FniZWgyU4h8KNZzQY-a/view | https://drive.google.com/file/d/15IFZ9-gUsH3mAwZ3gyUUul0FxaUcg7cM/view | https://drive.google.com/file/d/1myI6FNC3CLniCJd4Pc2zCeydK7uPx_Xu/view | https://drive.google.com/file/d/1bH_pKtorgY-ttQ9AR8_ML3-OLTnKJgfX/view | https://drive.google.com/file/d/1JUeoauRqUveEvS3xlG9hfZhN36EhV2L9/view,
2020-07-04,2020-07-04峨眉學務組：臺中密室逃脫,1,,,https://drive.google.com/file/d/1HQE8NaMkJoO1_funku91K6ZZBkLyMDJh/view,,,
2020-07-19,2020-07-19文書學務聯合會議,1,,https://drive.google.com/file/d/1wIopPNj9ssF9-IBRMelNR1hNNUi9zgO_/view,,,,
2020-07-26,2020-07-26中和圓和佛堂開壇,3,,,https://drive.google.com/file/d/1ZIHi2eAr3qff7kMvVYxPhKjzB3DNhN8V/view,https://drive.google.com/file/d/1cZGeym0rGGLPC0bhYWnFkD2vrhzT1P5n/view,https://drive.google.com/file/d/1qa3DJU1WzQNhh3oyPVABKMUiZ7ZRvQ6R/view,
2020-08-02,2020-08-02中壢義儒一天法會,1,,https://drive.google.com/file/d/1MfSNe90pWaRFn1OIFRwgLI7HOF5Zry9k/view,,,,
2020-08-14,2020-08-14-08-16峨眉書院生活營：新竹峨眉書院,1,,,,https://drive.google.com/file/d/1Mw6btQ3GHFI7MXSR1NpIbaLQk0PVwTvd/view,,
2020-08-15,2020-08-15-16峨眉書院生活營,1,,,https://drive.google.com/file/d/1RiFdgFzGvmdGo-vJy4cgaugVoly6rSi0/view,,,
2020-09-24,2020-09-24慧繼慈航落成廿周年暨合寧仙君成道卅二周年紀念會：百代先賢感恩傳承（全）,2,,,,https://drive.google.com/file/d/1iZ2lILoAp66jDcXFg0LrzmXSZbQbWmF4/view,https://drive.google.com/file/d/16CwHxs5N9MV-5ROp7eTk2wpaX8gJ4i9j/view,
2020-10-10,2020-10-10峨眉書院綜合班：渡人成全手冊,1,,https://drive.google.com/file/d/1tP1fY89Q5pooF2v1Y4ERHxek6p2d13eP/view,,,,
2020-10-14,2020-10-14靈隱寺號召令點傳師班,1,,,,https://drive.google.com/file/d/18rD599f9Nb93hAGQkWIjyTFr_mu1iKat/view | https://drive.google.com/file/d/1g_OEDhb9ep_aTeZNt5N21vxlqT9VXQgt/view,,
2020-10-25,2020-10-25慧心慈行：慧慈菩薩成道二十週年紀念影片,1,,,,https://drive.google.com/file/d/1haE8ISqMpVNTokyWM3ywXTqN-cr1xyPf/view,,
2020-10-31,2020-10-31峨眉書院號召令半天班,2,,,https://drive.google.com/file/d/1leyh6MVmfK_o8mWQS1g3bXNZwoVy5UmJ/view,https://drive.google.com/file/d/1PFaqr79kUPZvb65ClBL4TrAUG82jmhZH/view,,
2020-11-01,2020-11-01靈隱寺成年禮,1,,,https://drive.google.com/file/d/1dfSwsqZOVp_l6UZjNShjWYUZDB9qRDZz/view,,,
2020-11-15,20201115勝誠,1,,,,,https://drive.google.com/file/d/1zjGXNxkTtp2x6L7WAVkkHLFCJnDxT9OD/view,
2020-12-12,2020-12-12~12-13天元佛院朝聖之旅,3,,,https://drive.google.com/file/d/1w33LezECMRXQp0_WnT2gompa_JHUJ1ug/view,https://drive.google.com/file/d/1AWyGtQZ_d5609QH2aly6uYHqDAxg-IvA/view,https://drive.google.com/file/d/1uVxxqf6d3jEfePhYY8HzRMx8FGtKzM7L/view | https://drive.google.com/file/d/1OH403_Unr3rlr6SriR87o_1a8Z7uguqX/view,
2020-12-13,20201213朝聖流程表12,1,,,,,https://drive.google.com/file/d/1YojxjXmUUkhJT9P86e4AZJBCO2FdZiKv/view,
2020-12-20,2020-12-20靈隱寺青年一天法會：文書組工作分配表,1,,,,,,https://drive.google.com/file/d/1vYjWo06v0W-UfrSwk3MHuoKRYhlgQNm_/view | https://drive.google.com/file/d/19sPXA89okOjSRTBMlQgst4NwBgTYlapY/view | https://drive.google.com/file/d/1K-JWr6G9KZQHY8CC6dB1v5wzs47fMRJg/view | https://drive.google.com/file/d/1AR5HkqB6043QGCyroiF-m54YQ3rJ324F/view | https://drive.google.com/file/d/1m35slsaQxzXIQ_Ga7E1TIrKr1Lt3TjFe/view | https://drive.google.com/file/d/13ss0n1VJNd93kfKIhGVHzgpzEIEJx81p/view | https://drive.google.com/file/d/1iqNUfzEohW6seSMXHoqLLA7u6HGvvO6m/view | https://drive.google.com/file/d/1yPhN_HezGjauQ0tq5kGFQX3LbyK0qAWq/view | https://drive.google.com/file/d/1KxQJI12WeCI6nJz8ZRhPRBVww1LaPVfd/view
2020-12-23,2020-12-23參訪白陽聖廟,1,,,https://drive.google.com/file/d/1pWq4OHNBAotRs6hUqZnkOeqtYbTIoTpV/view,,,
2020-12-26,2020-12-26峨眉書院壇主暨清口班,1,,,https://drive.google.com/file/d/1rfrTay6lppqdyABFgBdqZ-bIaHUPLJ0U/view,,,
2021-02-01,2021-02-01北區道場拜年,1,,,https://drive.google.com/file/d/15dQuBqTrXMAtXPy9NyaSv7UAZO04NdUR/view,,,
2021-02-20,2021-02-20-21靈隱道場經理班,2,,https://drive.google.com/file/d/1hYTadOX6VXOnJFU6s2_KLsKSbhXxpv_g/view,,https://drive.google.com/file/d/1Cj1Uy3FZy49nhNhohcqKvnyuUXCtE1C_/view,,
2021-02-21,2021-02-21靈隱寺點傳師班,2,,,,https://drive.google.com/file/d/1yMqKVlLSGDKamGmv43aPfeBDQ1h4hyNh/view,https://drive.google.com/file/d/1wkWv2teckahS7GXUSjB6g8jZ8GiSor-r/view,
2021-03-14,2021-03-14峨眉書院固本培德班,1,,,,https://drive.google.com/file/d/1_g0oGeQKCpYgrgvG2TzTEKwKV1DUh-Ig/view,,
2021-03-25,2021-03-25靈隱道場駐寺經理輪值講習,2,,https://drive.google.com/file/d/17YhXJwaN3_O9fBSACXwtK88SbNyrK-d1/view,,https://drive.google.com/file/d/1jzMizhCDWyjUNEm9EulsjyviVu711vaB/view,,
2021-04-11,2021-04-11峨眉書院固本培德班,2,,https://drive.google.com/file/d/1RFg5iLVaVFBLRLInvTz9UXNRI1LMeyjL/view,,https://drive.google.com/file/d/1z7fHAvrq0vD5-U_L4xgiQ18SmSBLe6zc/view,,
2021-04-24,2021-04-24峨眉書院天廚組培訓,1,,,,https://drive.google.com/file/d/1S_d9D9IAHUobaisrJroeVxgubOSJ8D3p/view,,
2021-05-02,2021-05-02湖口李氏一天法會,1,,https://drive.google.com/file/d/1yWIVb5HuPUKfmVE7eRuPto1coQu-TvMC/view,,,,
2021-06-03,2021-06-03OBS與Meet教學,1,,,,https://drive.google.com/file/d/1vXaFJOcWqV6VVNGZbjBujRGXamRWR2N7/view,,
2021-06-13,2021-06-13峨眉書院固本培德班,1,,,,https://drive.google.com/file/d/1zNL1xTI3xVUIHD-mTJOzW_ooKiCSgXoz/view,,
2021-06-25,2021-06-25釐清Workspace及網域相關事宜,1,,https://drive.google.com/file/d/1atsROlXak2GWPJLvdNvTHGLuWJgESRoM/view,,,,
2021-06-27,2021-06-27~28發一崇德全台學界大專立德班線上專題講座：疫情中，學子如何精進？,1,,,,https://drive.google.com/file/d/1yX2LTPUTW-1t1iol5U1AbIJM1eJFJe3O/view,,
2021-07-11,2021-07-11峨眉書院綜合精進班,2,,https://drive.google.com/file/d/13kWU7qzmbKjr01dTZNk0WEzfBGbnSwIR/view,,https://drive.google.com/file/d/1wWvgFup5U6LeF6RYzVp3Pgghg4tPmgSE/view,,
2021-08-22,2021-08-22靈隱寺道育班師資培訓：學務人才的愿力與使命,1,,,,https://drive.google.com/file/d/1hhDbbT3b10mbvT6h4EUfA6xoPE4yhxSd/view,,
2021-08-29,2021-08-29Cultivation During COVID-19,1,,,,https://drive.google.com/file/d/1FdfxFNR7Yufbm8yoGlLD4ZuXoSgAB5wK/view,,
2021-09-12,2021-09-12靈隱寺中秋拜節,1,,,,https://drive.google.com/file/d/10d63QNENAEIUoEEYqO5XxKQU8Yrl9gfX/view,,
2021-10-21,2021-10-21靈隱寺長青班會議,1,,https://drive.google.com/file/d/1IQBIeufPDsTpW4IkQRSo02yrG9TeGFBL/view,,,,
2021-10-29,2021-10-29靈隱寺文書部影音組集體請命,1,,,,https://drive.google.com/file/d/1CIPAZgTbATBB1f05yu52NgplCVBHM76X/view,,
2021-11-20,2021-11-20靈隱寺文書精進班：圓滿人生系列：生平事略撰寫,1,,,,https://drive.google.com/file/d/1HK4S1bN4U5eJoO0mT3ZDc7Cb74SRcmks/view,,
2021-12-05,2021-12-05湖口李氏一天法會,1,,https://drive.google.com/file/d/19LAVtOksLMGTiiFOUQ5kqLFJ3ssmbphK/view,,,,
2021-12-26,2021-12-26靈隱寺學務部：號召百萬經文祈福迴向活動,1,,,,https://drive.google.com/file/d/18cVq4TfkfdfxlpY7d70vav-OGVr82hPh/view,,
2022-01-16,2022-01-16靈隱寺春節拜早年,1,,,,https://drive.google.com/file/d/1npl10dJFrMS9ZsqBrsk_zEZj2lVxdPPB/view,,
2022-01-17,2022-01-17義德兄弟道場拜年,2,,,https://drive.google.com/file/d/1pTaHnQjnGJcQVpYIVP8EhS0zo4dHbAvN/view,https://drive.google.com/file/d/1JOi4kReFOohp3eGB842SR7bN4cyDWVqG/view,,
2022-02-11,20220211泰然儒院,1,,,https://drive.google.com/file/d/1uUplNUi4g-gahRps7Y5dikSc2l51mrBx/view,,,
2022-04-09,2022-04-09和宣文青組：文獻培訓,1,,https://drive.google.com/file/d/1aXcgluLu8O250dUI43LqQcSNr9OpddUO/view,,,,
2022-05-14,2022-05-14靈隱寺直播研習,1,,,,https://drive.google.com/file/d/1ovYu115Zembu2_z6BlnvYc2695G7aNye/view,,
2022-08-07,2022-08-07峨眉書院文書培訓,1,,,,https://drive.google.com/file/d/1D0syu_NO9kTHb3Eu4axBzsE2PVXZLWoy/view,,
2022-09-07,2022-09-07印尼中心中秋拜節,1,,,,https://drive.google.com/file/d/1l8fADoAiRfvc8240R1jdKVHc_R-MHw9b/view,,
2023-01-07,2023-01-07靈隱寺拜年,2,,,https://drive.google.com/file/d/1W6wD1VTS3f6FCCytDCJvklCZMwt-YoqV/view,https://drive.google.com/file/d/1aWoYfSDFFrz9gSUpoT2y_CUchi4Mf9TW/view,,
2023-01-20,2023-01-20故李老點傳師告別奠禮：長青老樹蔭群黎,1,,,,https://drive.google.com/file/d/1pIlFwSyRIyiUcLIBvEZYN7FovY7cnvAe/view,,
2023-01-26,2023-01-26印尼道場：回顧2022年,1,,,,https://drive.google.com/file/d/17jDPc7iv3ZM62yfCa-7QStugcsDae94m/view,,
2023-01-30,2023-01-30靈隱寺點傳師班：仙佛慈勉,1,,https://drive.google.com/file/d/1QPpOHIBgOEymMyH4feNnpoLen1e2zcz-/view,,,,
2023-01-31,2023-01-31靈隱寺點傳師班,2,,https://drive.google.com/file/d/1_NCWbG2RyFP30I9omQ_uioiPmV5FG0gQ/view,,https://drive.google.com/file/d/1ZI38fJJ8gA7RZVlAKRVrW9k5iHf70fma/view | https://drive.google.com/file/d/1m2bjsbN9ZbeDR7QnEFUdaw7l-D60mSE2/view,,
2023-02-03,2023-02-03峨眉書院策劃會,1,,https://drive.google.com/file/d/1lN-s-sXOoRwY9DxFf3PF1eGdjkqQjrar/view,,,,
2023-02-19,2023-02-19峨眉書院講師講員精進班,2,,https://drive.google.com/file/d/1d8gszitWhBcdZP7Ff7L352Lo9G5wL_sW/view,,https://drive.google.com/file/d/1H4_4pJJnP7ovkBZk2R_vG76Vb-sb5fUd/view,,
2023-03-12,2023-03-12峨眉書院綜合班：固本培德集愿過劫,1,,,,https://drive.google.com/file/d/1V1iqOYIHm-p4bjOBZruohj7TcZA-pZcH/view,,
2023-10-29,2023-10-29文慈菩薩四十週年感恩大會,1,,,,,,https://drive.google.com/file/d/1NxZrb1BJql9q1PyPVP24VL10AlYwzYR4/view | https://drive.google.com/file/d/1kSbLsMf3S3adw2jvwps1arSPOSiewn2N/view
2023-11-26,2023-11-26泰國巴真府修真壇,1,,,,,https://drive.google.com/file/d/1V1CQr5OZ4_j1KdrASI9wT3S8ofK45dJ_/view,
2024-05-05,2024-05-05湖口李氏一天法會,1,,https://drive.google.com/file/d/1i96_avIPZdCENZE1ubuINx6B7XOleYPe/view,,,,
2024-05-22,2024-05-22加拿大多倫多敬淳壇,1,,,,,https://drive.google.com/file/d/1nq8eyNbq0sbbt0RcZQ-oyDKWARL48Gwp/view,
2024-06-02,2024-06-02加拿大溫哥華玄同壇,1,,,,,https://drive.google.com/file/d/1K8xMdLI_JE4tu9lJPhH2iRlbdpitbcp5/view,
2024-06-15,20240615美國舊金山天元道院四十週年慶開沙訓-注釋修,1,,,,,https://drive.google.com/file/d/1RpbmH9FW7G6wMqe-AmS2CzxkXP8HB7Di/view | https://drive.google.com/file/d/1KV0LJWIMFp0myrC3GqSANa6nzWboZJFA/view | https://drive.google.com/file/d/1pKxnWwrEk2ENhZgBhyIoJbKzqsKbLvw3/view | https://drive.google.com/file/d/1qmEeGKjS04FirxfMoFx-4Df8omNdOd5N/view,
2024-06-23,2024年6月23日公義佛堂落成说明会,1,,,,,https://drive.google.com/file/d/1Sv8AnAQkqlQ_RK8nx9LDP3f3yDNHZwPJ/view,
2024-07-14,2024-07-14印尼公義儒院落成,1,,,,,https://drive.google.com/file/d/162wjvaZ12YPlv_BUPjhySa-blbPGuFgP/view | https://drive.google.com/file/d/1BraspSEFOd9rH-_m40WYCMJJNyrYSOGi/view,
2024-07-20,2024-07-20修誠佛堂,1,,,,,https://drive.google.com/file/d/1PDXiPguFhEirJnV0ung-LeBZrgoKnaRc/view,
2024-09-22,2024-09-22靈隱印尼天聖佛院落成訓(含注釋),1,,,,,https://drive.google.com/file/d/1qD8ef4S41ujxL1pIlldsjnXyKkJz1XQL/view,
2025-03-09,2025-03-09峨眉書院綜合班,1,,https://drive.google.com/file/d/1gPXdEECUPHtHltApAChMrCtgYZ-Dc0S0/view,,,,
2025-05-18,2025-05-18越語一天法會,1,,,,,,https://drive.google.com/file/d/1H9gHFtXKElcUrkgYiZyZOUWiD6quntzZRCZcxlZsZYg/view
2026-03-15,2026-03-15靈隱寺僑生青年一天班,1,,,,,,https://drive.google.com/file/d/1kLlAZ_5MLNpKGHmu5nMLzzSJEzQPUsSU/view | https://drive.google.com/file/d/18FupO2wKRqYPIq3kBQZk1rhPAoBvF48zU8enDWAutlk/view
